epoch,global_step,cos_grad_data_no_slip,cos_grad_data_momentum,cos_grad_data_continuity,cos_grad_data_inlet_bc,cos_grad_data_rcr_bc,grad_norm_data,grad_norm_physics,gradient_norm,gradient_clip_flag,no_slip_raw,inlet_bc_raw,data_total,pde_total,loss_ratio_raw,lambda_phy,lambda_target,lambda_clamped_high,ema_data,ema_physics
0,50,0.42621898651123047,-0.005813618190586567,-0.024002958089113235,0.3247535228729248,-0.3107791841030121,0.33421364426612854,0.08854483813047409,0.5082544684410095,False,0.055612094700336456,0.015822634100914,0.08221010118722916,0.000783623952884227,104.91014329595782,1.0,1.0,False,4.799781269676541,0.0007607281843589525
0,100,0.9229508638381958,-0.0010404130443930626,-0.033585239201784134,0.11912165582180023,-0.5210040211677551,0.4040454924106598,0.0040898858569562435,0.4622322618961334,False,0.023962127044796944,0.006222090683877468,0.16174884140491486,1.6732034055166878e-05,9667.016028751541,1.0,1.0,False,3.2773872010564293,0.000585745329726277
1,150,-0.13310357928276062,-0.0037590418942272663,-0.017034703865647316,-0.2996402382850647,-0.12611408531665802,0.9016584753990173,0.004090965259820223,0.8734065890312195,False,0.034976858645677567,0.0051453690975904465,1.0756196975708008,4.811925919057103e-06,223532.05674071735,1.0,1.0,False,2.479314945855467,0.00038405394351392723
1,200,0.03741398826241493,0.013482827693223953,-0.020255913957953453,0.041244152933359146,-0.3950992524623871,0.6154630184173584,0.0025510750710964203,0.6017066240310669,False,0.01871551014482975,0.003044057870283723,0.30606967210769653,5.56248551220051e-06,55023.904590201055,1.0,1.0,False,1.803965643884721,0.00024051523792406382
1,250,0.36203959584236145,-0.05897656828165054,-0.01626206748187542,-0.28960108757019043,-0.10684824734926224,0.46832412481307983,0.00943367462605238,0.49440446496009827,False,0.03185352310538292,0.12104159593582153,0.070127934217453,2.931588824139908e-05,2392.1476859234403,1.0,1.0,False,1.527884862060554,0.0001588143243632027
2,300,0.15313731133937836,-0.0028431967366486788,-0.020144356414675713,0.15580438077449799,0.22054189443588257,0.25540414452552795,0.0044870865531265736,0.3239475190639496,False,0.03467191755771637,0.0023487438447773457,0.0901547521352768,1.3833509910909925e-05,6517.127808913877,1.0,1.0,False,1.305037458496494,0.00012302792306275874
2,350,-0.03512655198574066,0.013474888168275356,-0.00663836020976305,0.02580997347831726,0.34640055894851685,0.5422350168228149,0.008225413039326668,0.5852087736129761,False,0.019406378269195557,0.007856863550841808,0.5942160487174988,7.760303560644388e-05,7657.123771948905,1.0,1.0,False,1.0970463678940363,9.95984289197842e-05
2,400,0.1743096560239792,-0.0198987927287817,-0.014176645316183567,0.17047742009162903,-0.3481052815914154,0.574222981929779,0.014665445312857628,0.5890970826148987,False,0.02488614246249199,0.004214763641357422,0.15907663106918335,0.00010887862299568951,1461.0455816977146,1.0,1.0,False,1.1242987018532247,0.00010533651570689258
3,450,0.30758136510849,0.04960787668824196,-0.018068958073854446,0.22565366327762604,0.09658369421958923,0.42681047320365906,0.08220008760690689,0.5276431441307068,False,0.028606904670596123,0.0015496420674026012,0.05392850190401077,0.0004205295699648559,128.2395002770379,1.0,1.0,False,1.052615766390483,0.0003948077875435057
3,500,0.05122383311390877,0.01203607302159071,-0.0022969648707658052,-0.06346356868743896,0.3901669979095459,5.40571403503418,0.005145322997123003,5.436332702636719,True,0.01709231734275818,0.0022336028050631285,5.26812219619751,8.83633219928015e-06,596188.7893516131,1.0,1.0,False,1.080907812404014,0.00031972022340469086
3,550,0.9488173723220825,0.021002043038606644,-0.05139974132180214,-0.8513345122337341,-0.6274850368499756,0.2918306887149811,0.050093285739421844,0.25816452503204346,False,0.05864701420068741,0.3249901533126831,0.15077732503414154,0.0004655660886783153,323.8580487298372,1.0,1.0,False,0.9729072371925879,0.0004045377010724036
4,600,-0.059283215552568436,0.04195796698331833,-0.030106646940112114,0.022813931107521057,-0.2971089482307434,0.307110071182251,0.07119762897491455,0.318237841129303,False,0.0185169018805027,0.0011280393227934837,0.08887435495853424,0.00035061402013525367,253.48203395930906,1.0,1.0,False,0.9669787175670903,0.0005177903737937974
4,650,-0.06671573221683502,-0.012777063064277172,-0.004582299385219812,-0.26216185092926025,0.05744240805506706,0.5593364834785461,0.06284966319799423,0.6846234202384949,False,0.0055335527285933495,0.02232114039361477,0.05886348336935043,7.444129732903093e-05,790.7369361011204,1.0,1.0,False,0.8428198071150889,0.0008851212522397743
5,700,-0.093056820333004,-0.03339118883013725,-0.040083106607198715,-0.05800933018326759,-0.36366167664527893,0.39399591088294983,0.07194031774997711,0.420820415019989,False,0.024208396673202515,0.006411740556359291,0.10859868675470352,0.0007480074418708682,145.1839656609344,1.0,1.0,False,1.1333960982966855,0.001312440653023414
5,750,0.7482447028160095,-0.001118974993005395,-0.03257628530263901,-0.5838913917541504,-0.4845582842826843,0.19809091091156006,0.0008453448535874486,0.2516060471534729,False,0.04925484210252762,0.04254121705889702,0.08013781905174255,1.4894293371980893e-06,53804.37799251196,1.0,1.0,False,1.0961176209552337,0.0016574846708833461
5,800,-0.9041969776153564,-0.010253243148326874,-0.07405179738998413,-0.11335417628288269,0.5613667964935303,3.364973545074463,0.007049273699522018,3.3515539169311523,True,0.013452963903546333,0.003910721279680729,5.151864528656006,8.521605923306197e-05,60456.49816504534,1.0,1.0,False,1.0373065686183367,0.0019170744199237984
6,850,0.7215901017189026,-0.05931565538048744,-0.10989317297935486,-0.2739427089691162,-0.3163078725337982,0.1880282163619995,0.0618092343211174,0.3340732455253601,False,0.03944654017686844,0.0010588881559669971,0.35023927688598633,0.00019126187544316053,1831.2027740733458,1.0,1.0,False,0.9230946622442431,0.0025427556513955333
6,900,0.8163349628448486,0.0354745090007782,-0.07091665267944336,-0.7403448820114136,-0.47881343960762024,0.4737568497657776,0.020751122385263443,0.41408872604370117,False,0.0013336758129298687,0.0066200681030750275,0.3375459909439087,0.00016976073675323278,1988.363136256716,1.0,1.0,False,0.959604748887307,0.0036329516927503633
6,950,-0.05828769877552986,-0.042874712496995926,-0.02599378675222397,-0.08077016472816467,0.4271990656852722,0.14557628333568573,0.2819920778274536,0.44268617033958435,False,0.022354446351528168,0.01827109232544899,0.03844664245843887,0.007733468431979418,4.9714617440545075,1.0,1.0,False,0.9366599156915029,0.003995178491285375
7,1000,0.4335320293903351,-0.012063520960509777,-0.08265140652656555,-0.29768040776252747,0.02762058563530445,0.19580557942390442,0.0015784992137923837,0.21643954515457153,False,0.0063846055418252945,0.004695584066212177,0.08951766788959503,4.134240043640602e-06,21652.750431676912,1.0,1.0,False,0.8130778897347636,0.004047340982131789
7,1050,0.4447667598724365,-0.04468107596039772,-0.0036099753342568874,-0.20858295261859894,-0.2274673581123352,0.6625077724456787,0.016592897474765778,0.6865513920783997,False,0.016476601362228394,0.0030575175769627094,0.4011550545692444,7.466913666576147e-05,5372.434615990259,1.0,1.0,False,0.7929659939326743,0.004489855070965572
