epoch,global_step,cos_grad_data_no_slip,cos_grad_data_momentum,cos_grad_data_continuity,cos_grad_data_inlet_bc,cos_grad_data_rcr_bc,grad_norm_data,grad_norm_physics,gradient_norm,gradient_clip_flag,no_slip_raw,inlet_bc_raw,data_total,pde_total,loss_ratio_raw,lambda_phy,lambda_target,lambda_clamped_high,ema_data,ema_physics
0,50,-0.12103839963674545,-0.008853953331708908,-0.10024629533290863,-0.3334055542945862,0.0,0.26884493231773376,0.00863131508231163,3.687253475189209,True,1.2272347211837769,0.2889171540737152,0.5731393694877625,0.00015990847896318883,3584.1712284668783,1.0899999999999999,10.0,True,1.3878908093199374,5.064265795236347e-05
0,100,-0.7760146856307983,-0.058395810425281525,-0.018080374225974083,0.8896790742874146,0.0,0.23446299135684967,0.0009165179799310863,1.1872462034225464,True,0.4048701822757721,0.26164114475250244,0.6437516808509827,1.82138683157973e-05,35344.03948076435,1.9809999999999997,10.0,True,1.206704371584785,7.59832806970505e-05
1,150,-0.8618377447128296,-0.09747859835624695,-0.01604078710079193,0.5801148414611816,0.0,0.7966359853744507,0.0036604346241801977,0.6114894151687622,False,0.4747045040130615,0.1271917223930359,1.5020263195037842,8.478124073008075e-05,17716.49372631626,2.7828999999999997,10.0,True,1.280156968262425,9.224608894033159e-05
1,200,-0.9791432619094849,-0.06463638693094254,0.0232999250292778,0.9096503257751465,0.0,1.1477935314178467,0.0017947644228115678,1.3956208229064941,True,0.203938290476799,0.3058098256587982,1.2824831008911133,5.718642205465585e-05,22426.356726171496,3.5046099999999996,10.0,True,1.2104691707750708,0.00017963871469373565
1,250,-0.07405944168567657,-0.038597483187913895,0.06035538762807846,0.4821590185165405,0.0,0.30773496627807617,0.006563122849911451,1.504026174545288,True,0.25806325674057007,0.3459077477455139,0.18204325437545776,0.00025227066362276673,721.6188032377652,4.154148999999999,10.0,True,1.14222674809983,0.00025894777066307897
2,300,-0.9012638926506042,-0.07455421984195709,0.07165677845478058,0.9528666734695435,0.0,1.050217866897583,0.0038760544266551733,1.338494896888733,True,0.21027123928070068,0.2617809772491455,1.3607463836669922,0.0001731502270558849,7858.761763146901,4.738734099999999,10.0,True,1.0311038744587986,0.0004838095125643549
2,350,-0.8181886076927185,-0.13149787485599518,0.0467410571873188,0.6221879720687866,0.0,1.3340775966644287,0.002741413190960884,1.5846275091171265,True,0.2696945071220398,0.25714311003685,3.5370728969573975,0.00013256946112960577,26680.9027269063,5.26486069,10.0,True,1.126083577079696,0.0005656601370920972
2,400,-0.9320116639137268,-0.1909523606300354,0.024188829585909843,0.868416428565979,0.0,0.9614973068237305,0.008068219758570194,0.48129966855049133,False,0.3265111446380615,0.09242624044418335,0.9590206146240234,0.0004324090841691941,2217.8549196454333,5.738374621,10.0,True,1.071150085498655,0.0008898669054700134
3,450,-0.861993134021759,-0.1392388492822647,0.13571493327617645,0.9076185822486877,0.0,0.39740481972694397,0.05303126573562622,0.8289061188697815,False,0.19021150469779968,0.13917849957942963,0.2776971757411957,0.002245256444439292,123.68171859787046,6.1645371589,10.0,True,1.0240145400365475,0.0012864101012591287
3,500,-0.41438889503479004,-0.25405633449554443,0.018228884786367416,0.6003847122192383,0.0,0.6200955510139465,0.011903469450771809,1.6586363315582275,True,0.2096271961927414,0.24201595783233643,1.078652024269104,0.0005708098178729415,1889.6872311842485,6.54808344301,10.0,True,1.1458738970675562,0.0011219186676158742
3,550,-0.9453285336494446,-0.23725798726081848,0.095004141330719,0.5576930642127991,0.0,0.5092685222625732,0.01250620000064373,1.1853899955749512,True,0.2336571216583252,0.20072567462921143,0.3720828592777252,0.0005986293544992805,621.5579915705127,6.893275098709,10.0,True,1.0487864323931122,0.001186988457204743
4,600,-0.9078419804573059,-0.17618604004383087,0.10053912550210953,0.822543740272522,0.0,1.0437818765640259,0.04301011189818382,1.4771864414215088,True,0.29314589500427246,0.05556461215019226,0.6022641062736511,0.0017426423728466034,345.6039607770203,7.2039475888381,10.0,True,1.0842875407371053,0.001034656937059662
4,650,0.18191932141780853,-0.16730643808841705,0.1316903978586197,0.8787924647331238,0.0,1.038498878479004,0.0901179239153862,5.688835620880127,True,0.1978543996810913,0.26170796155929565,0.2718779146671295,0.002802128903567791,97.02548455960141,7.483552829954291,10.0,True,1.1041425892758514,0.0009763122834046627
5,700,-0.9246203303337097,-0.21306675672531128,0.10139383375644684,0.8264743089675903,0.0,1.072750449180603,0.011080550029873848,1.447235107421875,True,0.4132028818130493,0.025056418031454086,1.0318694114685059,0.00046391779324039817,2224.250560128441,7.735197546958862,10.0,True,1.109201908000668,0.0009026327717216402
5,750,-0.889305591583252,-0.2622758150100708,0.052527934312820435,0.8361598253250122,0.0,0.8226376175880432,0.0018170189578086138,0.8366560339927673,False,0.2608293890953064,0.22565807402133942,0.8629880547523499,0.00012113629782106727,7124.107887357478,7.961677792262976,10.0,True,1.1200982588813297,0.000820420791021201
5,800,-0.9751489162445068,-0.2609727680683136,0.07400531321763992,0.6424443125724792,0.0,1.8239176273345947,0.0014596194960176945,1.5194509029388428,True,0.20598752796649933,0.22161662578582764,1.5318434238433838,0.00010890413250308484,14065.9806807606,8.165510013036679,10.0,True,1.0973529761168077,0.0008111281630986411
6,850,-0.9727312326431274,-0.1839423030614853,0.1628723293542862,0.8893156051635742,0.0,1.1500953435897827,0.01630382053554058,1.1042717695236206,True,0.15422919392585754,0.11347970366477966,1.0316535234451294,0.0006766523001715541,1524.6434885148112,8.34895901173301,10.0,True,1.119047234516629,0.0007955634107450032
6,900,0.7025507092475891,0.018177570775151253,0.13497546315193176,-0.934941291809082,0.0,0.2026079297065735,0.003245446365326643,0.916300892829895,False,0.1962551772594452,0.20583532750606537,0.29085057973861694,0.0001722147862892598,1688.8827376883369,8.514063110559709,10.0,True,1.13149710422194,0.0008139521228906734
6,950,-0.9759635329246521,-0.17813849449157715,0.08018501847982407,0.8380923867225647,0.0,0.6681265830993652,0.008143250830471516,0.6898790001869202,False,0.12776808440685272,0.15328805148601532,0.2927977442741394,0.0002877767838072032,1017.447413236434,8.662656799503738,10.0,True,1.0780439679814549,0.0007435046480586343
7,1000,-0.9755198359489441,-0.22294367849826813,0.08625362813472748,0.6478894352912903,0.0,1.804250955581665,0.0011063622077926993,1.5587213039398193,True,0.1905440390110016,0.23111292719841003,1.424085021018982,6.795635272283107e-05,20955.877765060468,8.796391119553364,10.0,True,1.0269291657439885,0.0006273496929010931
7,1050,0.13668440282344818,-0.17848871648311615,-0.06328380107879639,0.24670495092868805,0.0,0.6051340699195862,0.005700733046978712,1.281496524810791,True,0.2913386821746826,0.0773734524846077,1.0016624927520752,0.00024746538838371634,4047.687231310552,8.916752007598028,10.0,True,1.1360970468913376,0.0006012981820566704
7,1100,-0.8030319809913635,-0.3901338279247284,0.2123456746339798,0.6912288665771484,0.0,0.2917419672012329,0.007421143352985382,0.29019755125045776,False,0.1661708503961563,0.11209283024072647,0.9275398850440979,0.0002486901939846575,3729.700275602024,9.025076806838225,10.0,True,1.0889431225893125,0.0006225050232039226
8,1150,-0.8846168518066406,-0.28568997979164124,0.08748750388622284,0.4512910544872284,0.0,0.744093656539917,0.014774668030440807,0.8313246965408325,False,0.3161824345588684,0.03439566493034363,1.0370843410491943,0.00045000133104622364,2304.625052192715,9.122569126154403,10.0,True,1.1146184272300326,0.0005393716533145691
8,1200,-0.9544432163238525,-0.2801140546798706,0.13437588512897491,0.7669981122016907,0.0,1.519782543182373,0.009907422587275505,0.7305476665496826,False,0.2530927062034607,0.06953568756580353,1.8517532348632812,0.0002751557913143188,6729.835581574104,9.210312213538963,10.0,True,1.1324064441147057,0.0005615484627617836
9,1250,-0.9100627899169922,-0.21985913813114166,0.035510774701833725,0.7057804465293884,0.0,1.6023846864700317,0.003668006043881178,0.8553239107131958,False,0.24014414846897125,0.0861230418086052,3.4079513549804688,0.00010250793275190517,33245.73292516359,9.289280992185066,10.0,True,1.1195645883935954,0.000495759084911011
9,1300,-0.3183545768260956,-0.06547018140554428,-0.044898517429828644,0.0015281756641343236,0.0,0.654086709022522,0.00874272920191288,0.8562763333320618,False,0.22384199500083923,0.08406361937522888,0.6111591458320618,0.00020676525309681892,2955.81165925342,9.36035289296656,10.0,True,1.1230393482125454,0.00042848396364603695
9,1350,-0.8680276274681091,-0.2794889509677887,0.11994031071662903,0.45182955265045166,0.0,0.5424602627754211,0.003912367857992649,1.1663761138916016,True,0.24475157260894775,0.3773178458213806,0.7442574501037598,0.000126268423628062,5894.248369616577,9.424317603669904,10.0,True,1.1246076822198672,0.0003768200606027711
